image_id,tile_id,region_id,area,rad51_count_th0.15,rad51_area_th0.15,rad51_count_th0.2,rad51_area_th0.2,rad51_count_th0.25,rad51_area_th0.25,prob_count_th0.3,prob_area_th0.3,prob_count_th0.365,prob_area_th0.365,prob_count_th0.4,prob_area_th0.4
A1,tile_10,2,731.0,8,0.04536423500395658,1,0.004297664368795887,0,0.0,3,0.11173927735042963,3,0.11173927735042963,3,0.11173927735042963
A1,tile_10,3,395.0,7,0.07423172514811326,2,0.022092775341700375,1,0.007953399123012135,1,0.12725438950937004,1,0.12725438950937004,1,0.12725438950937004
A1,tile_10,4,1399.0,23,0.07535231366723198,13,0.04291588725418508,7,0.015719191261707326,9,0.18239254845816208,6,0.10030342631036678,5,0.09406564642992762
A1,tile_10,5,1328.0,10,0.02733648226015215,4,0.011302584011409062,4,0.011302584011409062,4,0.05703862316637154,4,0.05703862316637154,3,0.047575996582766615
A1,tile_10,6,853.0,4,0.017596520008383628,1,0.0036829925598942477,1,0.0036829925598942477,3,0.08429961299560833,2,0.0695676412280531,2,0.0695676412280531
A1,tile_10,7,1079.0,7,0.02038104594543888,2,0.005823155984411109,2,0.005823155984411109,4,0.09608208459212451,2,0.028792274340752433,2,0.028792274340752433
A1,tile_10,8,868.0,13,0.04986655005698085,5,0.020911779056153258,3,0.010858039125310345,6,0.1584469491984987,2,0.11581908722626998,1,0.05790954361313499
A1,tile_10,9,2634.0,30,0.04704570117372719,14,0.02120369630365169,9,0.011662032967008427,16,0.10562092079388526,13,0.08534489242797018,8,0.05155148864607061
A1,tile_10,10,1046.0,18,0.05873383333671168,6,0.020356612690564838,2,0.006006869318527329,5,0.09310648318230536,1,0.027030912001775736,1,0.027030912001775736
A1,tile_10,11,1402.0,19,0.06299119839580107,14,0.031371110663521475,10,0.022407936188229623,10,0.14291284972012638,4,0.08116652724066066,2,0.03908940150632328
A1,tile_10,12,760.0,8,0.0950745145165332,6,0.024802047265182578,4,0.016534698176788386,6,0.19520131161338405,2,0.08496998234799033,0,0.0
A1,tile_10,13,1039.0,19,0.07861540807828167,10,0.046026969686857204,5,0.01747009068406259,6,0.21031302047303596,2,0.06484091706409031,0,0.0
A1,tile_10,14,1351.0,26,0.06226859359446833,18,0.041856896939020206,9,0.020928448469510096,8,0.16613573007985982,5,0.10696763519354877,1,0.016536060392547767
A1,tile_10,15,1260.0,16,0.06039393284678791,9,0.03352140309385934,8,0.019946620022792336,7,0.12660564846462674,3,0.07258354065910218,2,0.04487989516485305
A1,tile_10,16,1079.0,22,0.12746241432544317,15,0.061143137836316634,11,0.03655647923546974,4,0.12002171754174148,2,0.07278945116780222,0,0.0
A1,tile_10,17,1254.0,15,0.04398118370256844,10,0.027001106450310997,8,0.020042058396107135,9,0.14168625242972488,3,0.07933315782075484,1,0.01781516554252953
A1,tile_10,18,1210.0,17,0.04615746782133766,11,0.030579322431636188,5,0.012981787824751212,8,0.20684316335630812,3,0.06721681957402505,0,0.0
A1,tile_10,19,865.0,17,0.14446887218820118,11,0.06819899273688824,8,0.05730329567241497,6,0.24091599304552022,1,0.040354438737637735,0,0.0
A1,tile_10,20,774.0,10,0.10147263092990289,6,0.02435343142317669,4,0.01623562094878446,7,0.17768986034146883,2,0.07080535001532975,1,0.05456972738261063
A1,tile_10,21,893.0,7,0.030098623158692807,2,0.0070360417773567595,2,0.0070360417773567595,4,0.13642103274218312,2,0.11257667157043935,0,0.0
A1,tile_10,22,345.0,3,0.027318196987737332,2,0.01821213132515822,1,0.00910606566257911,1,0.025294630078301912,0,0.0,0,0.0
A1,tile_10,23,817.0,13,0.07306029426953009,6,0.03460750781188267,4,0.015381114583058962,6,0.18884592978431955,3,0.15594742026731756,1,0.05169763646773638
A1,tile_10,24,230.0,7,0.13810866254911652,1,0.024282841766877627,0,0.0,1,0.21854558198348337,0,0.0,0,0.0
A1,tile_10,25,2289.0,34,0.055051451286147066,16,0.023027061341296968,10,0.013724738547792893,9,0.08372091590811354,5,0.06084634456742846,1,0.007472358660283386
A1,tile_10,26,1456.0,28,0.06592933300802759,22,0.05298320943554216,18,0.04051657192129694,7,0.1292215074811663,2,0.04435246331351144,2,0.04435246331351144
A1,tile_10,27,830.0,10,0.10177582626087416,8,0.030280411118937766,2,0.0075701027797344415,4,0.19640212461172815,1,0.050887914450771836,0,0.0
A1,tile_10,28,111.0,1,0.028302636518826967,1,0.028302636518826967,1,0.028302636518826967,1,0.0786184448379654,1,0.0786184448379654,0,0.0
A1,tile_10,29,3417.0,37,0.036163099514544515,23,0.022576398284503776,18,0.01797939410892608,18,0.11329062765789619,14,0.10399445714328176,12,0.08673015323200176
A1,tile_10,30,1328.0,6,0.014193942712002078,4,0.009462628474668052,3,0.007096971356001039,4,0.07018116296055806,4,0.07018116296055806,3,0.0636098930634648
A1,tile_10,31,1747.0,19,0.03416729274081631,17,0.030570735610204066,7,0.012587949957142845,12,0.14546077839633567,7,0.10509940345558905,6,0.09790628626473508
A1,tile_10,32,1389.0,11,0.038450018078492784,4,0.010806214231210393,3,0.008544448461887287,6,0.10529777246726511,1,0.01231405973606096,1,0.01231405973606096
A1,tile_10,33,132.0,2,0.04759988869075444,1,0.02379994434537722,1,0.02379994434537722,0,0.0,0,0.0,0,0.0
A1,tile_10,34,1371.0,22,0.06416090029213292,8,0.018331685797752257,8,0.018331685797752257,5,0.10133348460792191,3,0.05219438526423459,1,0.009165843153938945
A1,tile_10,35,1143.0,16,0.048863111166945375,8,0.026874711141819947,3,0.013131961126116564,6,0.08062414401263807,1,0.030539448388501,1,0.030539448388501
A1,tile_10,36,1679.0,5,0.009355546913608676,4,0.00748443753088694,3,0.005613328148165205,4,0.02120590891562593,2,0.01268196446757859,2,0.01268196446757859
A1,tile_10,37,990.0,10,0.03173325912716963,4,0.01269330365086785,1,0.0031733259127169626,6,0.0969627457435685,5,0.08814795137655855,2,0.03138067072088068
A1,tile_10,38,763.0,7,0.03522682893933509,2,0.014639721117645752,0,0.0,1,0.029279446383135035,1,0.029279446383135035,0,0.0
A1,tile_10,39,722.0,2,0.012086767673090925,0,0.0,0,0.0,2,0.04834707688096487,1,0.017404945933587664,1,0.017404945933587664
A1,tile_10,40,880.0,7,0.07853981633974481,2,0.007139983303613166,2,0.007139983303613166,7,0.18643292513760654,2,0.11423973603682085,0,0.0
A1,tile_10,41,984.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_10,42,1051.0,1,0.002989146197516454,1,0.002989146197516454,0,0.0,1,0.0119565851227881,1,0.0119565851227881,1,0.0119565851227881
A1,tile_10,43,97.0,3,0.09716265938937504,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_10,44,439.0,6,0.042937485014894666,6,0.042937485014894666,6,0.042937485014894666,4,0.16061801084896427,4,0.16061801084896427,3,0.1319930178700927
A1,tile_10,45,404.0,10,0.08381036507101483,10,0.08381036507101483,9,0.07603414563143614,6,0.34820186501682393,5,0.326601236173422,4,0.20218171223555462
A1,tile_10,46,195.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_10,47,179.0,2,0.03510159389485802,1,0.01755079694742901,1,0.01755079694742901,1,0.23596072063765713,1,0.23596072063765713,1,0.23596072063765713
A1,tile_10,48,55.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_11,1,1616.0,28,0.05594557874585787,14,0.02721676803852544,6,0.011664329159368044,7,0.10778704728230391,3,0.03672103834624338,2,0.03132088585655288
A1,tile_11,2,895.0,11,0.0756634357289162,4,0.044852036643429696,2,0.03510159389485802,6,0.1953989039586243,2,0.06123278314174887,1,0.04719214412753142
A1,tile_11,3,1185.0,5,0.013255665205020225,4,0.010604532164016179,3,0.007953399123012135,5,0.04330184228309599,4,0.03593758369799908,4,0.03593758369799908
A1,tile_11,4,1158.0,20,0.10309198690536456,13,0.035268311309729974,7,0.018990629166777677,7,0.14016894931826154,3,0.07897690952544797,0,0.0
A1,tile_11,5,1292.0,13,0.03539289969214508,7,0.01891223647671874,3,0.007294719783877229,9,0.10482784542875025,6,0.08159280782882643,3,0.04430867422475904
A1,tile_11,6,1574.0,23,0.08538141829959554,18,0.04546283312056387,10,0.023507611272096433,8,0.17542000253136913,3,0.03681380866897758,0,0.0
A1,tile_11,7,1142.0,18,0.06204935869612066,13,0.03790207132176828,7,0.02139633058486919,6,0.16780837237730545,3,0.09903444467200498,0,0.0
A1,tile_11,8,1215.0,7,0.018099710761422676,4,0.0103426918636701,1,0.002585672965917525,6,0.08676369121535815,5,0.07642100141862783,3,0.03476293744373714
A1,tile_11,9,1240.0,20,0.07544326444104524,9,0.027305957652169345,6,0.01970533026445211,6,0.14187838646673387,1,0.04053668052919449,0,0.0
A1,tile_11,10,289.0,1,0.010870562815189595,0,0.0,0,0.0,1,0.030196011685170103,1,0.030196011685170103,0,0.0
A1,tile_11,11,1149.0,16,0.04374715618575866,10,0.027341972616099157,6,0.016405183569659493,8,0.1409630704901341,4,0.07716512389552396,0,0.0
A1,tile_11,12,1069.0,20,0.08685829392525571,14,0.043429146962627854,10,0.03167388913815715,7,0.19788018736023005,4,0.09567474136852125,3,0.05289866748092551
A1,tile_11,13,1131.0,14,0.053393803818747844,8,0.02438214162821433,3,0.008333137012174517,6,0.11573802297037329,3,0.05956650117558784,2,0.0484556506736209
A1,tile_11,14,1201.0,17,0.11015483538815168,12,0.06830181086072731,8,0.053188218670268496,8,0.17322504073753642,2,0.056094681789833345,0,0.0
A1,tile_11,15,53.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_11,16,1400.0,24,0.07829048358945993,12,0.026927937030769657,6,0.013463968515384828,7,0.11743572780064174,1,0.012217306409563337,1,0.012217306409563337
A1,tile_11,17,1737.0,15,0.028536183509866992,9,0.016277682142952297,4,0.0072345253968676875,13,0.12780996266630235,10,0.11233610988829969,6,0.0707375806985261
A1,tile_11,18,698.0,9,0.10001886830913062,4,0.02150405668646309,3,0.013502547221732636,3,0.10902057199560126,2,0.03700698480906664,1,0.024504626036373454
A1,tile_11,19,1030.0,21,0.06642418124094926,12,0.03660107945929856,5,0.015250449774707733,3,0.11929241291527609,2,0.09760288127417703,1,0.048801440637088515
A1,tile_11,20,895.0,11,0.054212461682058496,8,0.028081275115886418,3,0.010530478168457407,8,0.22426023003775314,2,0.08112368450484463,0,0.0
A1,tile_11,21,1729.0,11,0.019986997796117827,2,0.0036339995992941505,2,0.0036339995992941505,3,0.029475775255916985,2,0.026245554035422843,2,0.026245554035422843
A1,tile_11,22,872.0,8,0.09126951134282274,2,0.012809755977940034,0,0.0,5,0.1653259347338195,3,0.14090732259487887,3,0.14090732259487887
A1,tile_11,23,908.0,15,0.06612260602269267,6,0.02345045911269914,2,0.006919807607025976,5,0.19875226461939874,3,0.12955417717080808,0,0.0
A1,tile_11,24,1155.0,10,0.027199936394716823,3,0.008159980918415048,1,0.002719993639471682,5,0.06981317429315476,3,0.03777769344709652,2,0.030222155418230857
A1,tile_11,25,1053.0,7,0.020884281647795395,3,0.008950406420483741,3,0.008950406420483741,3,0.057017410582626646,3,0.057017410582626646,2,0.04508353411755105
A1,tile_11,26,750.0,11,0.06515895874112164,6,0.02839068916577443,2,0.011635528346628864,5,0.15405440266927084,2,0.08982628377278645,2,0.08982628377278645
A1,tile_11,27,280.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_11,28,888.0,12,0.042453954778240446,9,0.03184046608368034,4,0.014151318259413483,4,0.10023850793237085,3,0.08097699311402468,1,0.019261519114176433
A1,tile_11,29,1189.0,14,0.041101109382540996,10,0.0305322526841733,5,0.0132110708729596,9,0.1535420076901217,7,0.1250648081453033,4,0.06488103842514718
A1,tile_11,30,1220.0,14,0.03605106323791567,8,0.020600607564523234,4,0.010300303782261617,7,0.09985573565373655,5,0.07868288384109247,5,0.07868288384109247
A1,tile_11,31,63.0,2,0.09973310011396169,1,0.049866550056980846,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_11,32,746.0,4,0.016845000823537765,2,0.008422500411768882,0,0.0,4,0.11323585203441794,2,0.05474625451954696,2,0.05474625451954696
A1,tile_11,33,900.0,13,0.06360755496157112,4,0.013962634015954637,3,0.010471975511965976,6,0.16561236911349828,1,0.03878509945339627,1,0.03878509945339627
A1,tile_11,34,801.0,2,0.00784417641345766,2,0.00784417641345766,0,0.0,2,0.07887755738066675,2,0.07887755738066675,1,0.043578763430782326
A1,tile_11,35,1124.0,7,0.021738976448327948,2,0.005590022515284329,1,0.0027950112576421646,6,0.13136553509803853,4,0.10838432583520421,2,0.05590022755687347
A1,tile_11,36,900.0,6,0.020943951023931952,0,0.0,0,0.0,4,0.06593466864691841,2,0.032967334323459205,1,0.013962634404500325
A1,tile_11,37,1669.0,5,0.010875628652331352,4,0.008993308308658618,4,0.008993308308658618,3,0.023842726445183773,2,0.018614058725986742,2,0.018614058725986742
A1,tile_11,38,1350.0,12,0.039819363675129886,3,0.006981317007977318,1,0.0023271056693257726,7,0.13031792534722222,2,0.053781998245804395,0,0.0
A1,tile_11,39,1095.0,8,0.03028425186108882,5,0.021677148700568843,4,0.01657664312396441,5,0.07363855370647832,4,0.06566901359383918,4,0.06566901359383918
A1,tile_11,40,1457.0,17,0.051509373943552636,11,0.03689508645259119,4,0.008624825404501834,10,0.15428857011343408,5,0.10469580907566382,3,0.05845715399056816
A1,tile_11,41,363.0,3,0.025963575649502423,1,0.008654525216500808,1,0.008654525216500808,2,0.058658452730205105,1,0.03461810182933965,1,0.03461810182933965
A1,tile_11,42,1200.0,10,0.028216156240574993,5,0.015126186850617522,4,0.01250819297262603,6,0.0965748914082845,3,0.0747582753499349,2,0.03287037213643392
A1,tile_11,43,1276.0,5,0.012310316040712355,3,0.007386189624427413,1,0.002462063208142471,3,0.029544758572473795,3,0.029544758572473795,2,0.019696506213244973
A1,tile_11,44,956.0,5,0.01643092392044871,3,0.009858554352269224,3,0.009858554352269224,4,0.07120067005875719,4,0.07120067005875719,3,0.04783224560725639
A1,tile_11,45,44.0,1,0.07139983303613166,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_12,1,728.0,11,0.04746911976577984,3,0.012946123572485412,1,0.004315374524161804,6,0.1208304939689217,3,0.05801781979235974,2,0.040756319905375385
A1,tile_12,2,760.0,9,0.08864435411444882,4,0.016534698176788386,3,0.012401023632591289,4,0.17177716305381374,1,0.045929723036916635,0,0.0
A1,tile_12,3,1009.0,17,0.07749331069310798,8,0.027330230110515764,3,0.009340711556758552,6,0.09721259579313522,3,0.05085499199223589,1,0.016951663997411964
A1,tile_12,4,302.0,2,0.02080524936152181,0,0.0,0,0.0,1,0.05663651977943269,0,0.0,0,0.0
A1,tile_12,5,929.0,12,0.12549837893780538,10,0.03644713400289558,7,0.02630205546600712,6,0.13376473713229112,3,0.10896565711408436,3,0.10896565711408436
A1,tile_12,6,128.0,7,0.1908953869368798,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_12,7,1339.0,27,0.15067965760309518,26,0.11314008892689155,15,0.08733163546200158,4,0.10896902960391967,1,0.01277388272844561,0,0.0
A1,tile_12,8,934.0,3,0.010090768694613896,1,0.0033635895648712988,1,0.0033635895648712988,2,0.027656183508274642,1,0.009343305542841714,1,0.009343305542841714
A1,tile_12,9,800.0,10,0.039269908169872414,4,0.015707963267948967,2,0.007853981633974483,6,0.15271631240844727,0,0.0,0,0.0
A1,tile_12,10,1075.0,11,0.039614915115034094,6,0.025002856261128067,4,0.013962634015954637,5,0.17047403025072674,2,0.07176144622093024,2,0.07176144622093024
A1,tile_12,11,1267.0,26,0.08568230424155274,16,0.05151958486549955,10,0.02479552212778053,6,0.14601809675522273,4,0.1292122326785406,1,0.022315969971473892
A1,tile_12,12,983.0,4,0.03444495166702949,0,0.0,0,0.0,4,0.10653078034595943,3,0.08913075475217368,1,0.028763310227728812
A1,tile_12,13,418.0,9,0.07933314781792407,2,0.01503154379708035,2,0.01503154379708035,1,0.10104538036875747,1,0.10104538036875747,1,0.10104538036875747
A1,tile_12,14,1429.0,25,0.12653331735942094,20,0.04396910641833163,10,0.021984553209165803,8,0.15975442810272153,0,0.0,0,0.0
A1,tile_12,15,1002.0,16,0.05260373593835207,9,0.028217898086135867,6,0.01881193205742391,6,0.20832474455386102,0,0.0,0,0.0
A1,tile_12,16,984.0,7,0.04611642332505341,2,0.015963377304826186,2,0.0063853509219304735,5,0.13373764162141133,2,0.04150478238981914,1,0.028734079221399818
A1,tile_12,17,843.0,3,0.011180045030568658,0,0.0,0,0.0,3,0.07660401730067931,1,0.059626908488969364,0,0.0
A1,tile_12,18,343.0,9,0.24119127272458085,1,0.009159162255363828,0,0.0,2,0.13229901728060087,0,0.0,0,0.0
A1,tile_12,19,1218.0,23,0.05932399920571862,13,0.03353095607279746,10,0.025793043132921127,6,0.14358127136731577,0,0.0,0,0.0
A1,tile_12,20,1242.0,17,0.04496822549421785,9,0.024732524021819805,5,0.012647313420248765,6,0.13096997050655446,3,0.0722302177294057,1,0.013771520912551266
A1,tile_12,21,710.0,2,0.008849556770675473,1,0.004424778385337736,0,0.0,1,0.024090463342800947,0,0.0,0,0.0
A1,tile_12,22,900.0,2,0.006981317007977318,1,0.003490658503988659,1,0.003490658503988659,1,0.03141592661539713,1,0.03141592661539713,1,0.03141592661539713
A1,tile_12,23,717.0,1,0.004381579712119656,0,0.0,0,0.0,1,0.012171056313827281,0,0.0,0,0.0
A1,tile_12,24,1193.0,20,0.0798784385237975,9,0.02574836113587611,6,0.017848295787368667,9,0.10065269630093186,1,0.014337157563611628,1,0.014337157563611628
A1,tile_12,25,746.0,11,0.05287458591832687,8,0.03369000164707553,4,0.016845000823537765,5,0.19137792101494427,3,0.10715292350216782,0,0.0
A1,tile_12,26,808.0,3,0.011664329159368044,3,0.011664329159368044,1,0.0038881097197893478,3,0.09893079323343712,2,0.08337835746236366,2,0.08337835746236366
A1,tile_12,27,1108.0,13,0.041270420940660135,9,0.02772364154792437,3,0.010711406961698052,6,0.11719539105246644,3,0.09640266060398804,2,0.07088431210294097
A1,tile_12,28,505.0,10,0.10644780388401058,3,0.028339999735353474,1,0.006220975551662957,2,0.11681609956344756,0,0.0,0,0.0
A1,tile_12,29,1961.0,15,0.028836648528616164,10,0.01602036029367564,3,0.004806108088102693,10,0.10911647207210527,3,0.04165293816581543,2,0.03026068228838822
A1,tile_12,30,875.0,4,0.014361566416410483,3,0.010771174812307861,2,0.007180783208205242,4,0.09694057791573661,2,0.07699395751953125,1,0.01954769025530134
A1,tile_12,31,993.0,14,0.04429234355514311,7,0.02214617177757155,7,0.02214617177757155,5,0.19263655709596078,1,0.035152658114860666,1,0.035152658114860666
A1,tile_12,32,1188.0,13,0.03849126801536316,8,0.02115550608477975,6,0.015866629563584814,6,0.1319281067511048,2,0.04818754806261673,2,0.04818754806261673
A1,tile_12,33,877.0,10,0.06089746306844524,2,0.0071644074198170885,1,0.0035822037099085442,5,0.08995311915398732,2,0.0672658270006169,1,0.0573152609534791
A1,tile_12,34,1371.0,6,0.013748764348314194,5,0.01145730362359516,3,0.006874382174157097,3,0.04430157906986518,2,0.037936410270930206,2,0.037936410270930206
A1,tile_12,35,945.0,16,0.05910109636382915,7,0.023271056693257727,3,0.009973310011396168,6,0.1558791549117477,3,0.08606598061859293,0,0.0
A1,tile_12,36,930.0,14,0.052547547371872304,8,0.029651830302699363,4,0.01613960383564649,4,0.13962635327410955,0,0.0,0,0.0
A1,tile_12,37,660.0,7,0.03331992208352811,1,0.004759988869075444,0,0.0,2,0.0513021064527107,0,0.0,0,0.0
A1,tile_12,38,948.0,17,0.06480547433565445,9,0.03571665346908227,6,0.025774904565317103,6,0.18484289434891713,2,0.07106509792150828,0,0.0
A1,tile_12,39,1031.0,10,0.032841306972541215,4,0.012188526299087461,4,0.012188526299087461,6,0.1215466962753281,4,0.10089391787923967,3,0.07922542361121636
A1,tile_12,40,1169.0,9,0.02836719913421066,4,0.012839890134432194,4,0.012839890134432194,5,0.11107999020095968,4,0.09644848225563382,3,0.053449779213545566
A1,tile_12,41,1243.0,12,0.039315542281449095,7,0.017691994026652093,3,0.007582283154279468,6,0.15670053324005054,3,0.08649420028526938,2,0.04605535567046554
A1,tile_12,42,1117.0,15,0.06156309089398083,9,0.02531274295640836,7,0.01968768896609539,6,0.1618765725978486,3,0.10531351197054051,1,0.045000433174754856
A1,tile_12,43,1462.0,21,0.05467584113634768,12,0.02578598621277532,8,0.017190657475183547,9,0.1554322040521332,4,0.07091145965534425,3,0.0623161326354897
A1,tile_12,44,913.0,9,0.07684801306700115,6,0.06652514564009053,2,0.006881911617940401,5,0.17969438567480148,2,0.10131703906356962,1,0.04626174040979258
A1,tile_12,45,908.0,7,0.02691036291621213,5,0.01729951901756494,3,0.010379711410538964,6,0.1268631519199993,5,0.07150468532209354,2,0.03844338051548088
A1,tile_12,46,1808.0,16,0.04247482692906554,6,0.011777111103059082,3,0.0065642914344919475,7,0.08282592233303374,5,0.05019753380159361,4,0.04073722805597086
A1,tile_12,47,1200.0,17,0.08377580409572782,16,0.04188790204786392,12,0.031415926535897934,6,0.10471976598103841,3,0.05643231709798177,2,0.03287037213643392
A1,tile_12,48,325.0,1,0.00966643893412244,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_12,49,1614.0,16,0.031143421596924847,4,0.00778585539923121,1,0.0019464638498078025,5,0.07504699782663414,4,0.0696401536981708,2,0.05233825154168603
A1,tile_12,50,932.0,9,0.1426975203883776,5,0.022846584629110323,2,0.006741615136458784,7,0.1367049646991517,1,0.030337268190834144,0,0.0
A1,tile_12,51,1851.0,11,0.01866964840058764,4,0.006788963054759142,2,0.003394481527379571,8,0.05374596017170828,5,0.039602286876181794,4,0.0348877291110063
A1,tile_12,52,1572.0,13,0.04441041353675139,5,0.009992343045769063,2,0.0039969372183076245,7,0.11280246181342438,1,0.026868300886857904,0,0.0
A1,tile_12,53,396.0,1,0.007933314781792407,0,0.0,0,0.0,2,0.06522948332507202,0,0.0,0,0.0
A1,tile_12,54,418.0,3,0.022547315695620525,2,0.01503154379708035,1,0.007515771898540175,2,0.1352838945160642,1,0.0676419472580321,0,0.0
A1,tile_12,55,596.0,9,0.04744015752065124,7,0.03689790029383985,6,0.03162677168043416,4,0.21084515360377779,2,0.10542257680188889,1,0.08433806016141136
A1,tile_13,1,521.0,12,0.09245890087340404,3,0.018089784953492092,0,0.0,4,0.12796847879772222,2,0.0710191561942366,1,0.01674980302689858
A1,tile_13,2,738.0,12,0.09743572517908723,2,0.008513801229240631,1,0.004256900614620316,4,0.16696510211562077,2,0.09128687375283176,0,0.0
A1,tile_13,3,502.0,7,0.04867452097195341,1,0.011125604793589351,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_13,4,2415.0,32,0.04263951381683872,17,0.02211473089483499,8,0.010406932185804697,13,0.12141422879868659,7,0.08065373833381859,0,0.0
A1,tile_13,5,1007.0,16,0.05234254559109113,8,0.02738451060725959,5,0.015598771864894702,6,0.17886593467310855,1,0.04991607135670424,0,0.0
A1,tile_13,6,1348.0,26,0.06473773189889949,16,0.0372889335737661,9,0.020975025135243425,7,0.19757956213342684,4,0.10202667055214902,0,0.0
A1,tile_13,7,951.0,12,0.052121294171018885,5,0.016517311533069363,3,0.009910386919841618,6,0.15085812798308523,1,0.013213849594164346,0,0.0
A1,tile_13,8,1141.0,19,0.0985093810941585,14,0.038547149123801146,7,0.019273574561900573,6,0.19487727012266515,2,0.05170212995577653,0,0.0
A1,tile_13,9,550.0,6,0.061562522706709075,5,0.03871457613514695,1,0.005711986642890533,3,0.18595692027698862,2,0.1548583152077415,2,0.1548583152077415
A1,tile_13,10,682.0,10,0.11516102102601884,6,0.09673525766185581,5,0.02303220420520376,5,0.23799945462134578,2,0.1474061110152527,2,0.1474061110152527
A1,tile_13,11,260.0,6,0.16513499845792504,1,0.01208304866765305,0,0.0,1,0.1933287840623122,1,0.1933287840623122,0,0.0
A1,tile_13,12,1111.0,8,0.03110487775831478,1,0.0028277161598467986,0,0.0,6,0.08388891486194518,2,0.031419072464497426,2,0.031419072464497426
A1,tile_13,13,950.0,11,0.18518861958002988,11,0.0389484001497682,6,0.022413701972979812,5,0.14146352667557566,3,0.11904982717413651,1,0.013227758909526623
A1,tile_13,14,256.0,2,0.02454369260617026,2,0.02454369260617026,2,0.02454369260617026,2,0.36133772134780884,2,0.36133772134780884,2,0.36133772134780884
A1,tile_13,15,1283.0,15,0.07726788894253932,9,0.025846652991342367,7,0.020949392424561713,8,0.16133755143508258,1,0.00680175165784424,0,0.0
A1,tile_13,16,838.0,11,0.044153914250930536,4,0.014995668990882068,2,0.007497834495441034,5,0.17120055424000596,2,0.0803934520639497,0,0.0
A1,tile_13,17,1310.0,18,0.04689739669480949,11,0.030110260377917444,7,0.016787136316892024,9,0.13003369979276003,6,0.08686676607787154,2,0.022649313657338382
A1,tile_13,18,1006.0,15,0.07113170907730369,8,0.027411731790765812,4,0.012491422081867964,6,0.1717570856598689,4,0.15440787283137114,3,0.1419164456619657
A1,tile_13,19,1365.0,23,0.0588169564774646,14,0.03222146311374147,10,0.02301533079552962,8,0.17133637033539378,5,0.13937062693166208,2,0.028897030449612237
A1,tile_13,20,1495.0,22,0.10787185477209096,14,0.08942623458378975,17,0.055336860564903854,5,0.11767838391970631,1,0.033622397228228205,0,0.0
A1,tile_13,21,378.0,6,0.049866550056980846,4,0.033244366704653895,2,0.016622183352326948,4,0.2955055034980572,1,0.1329774705190507,0,0.0
A1,tile_13,22,492.0,5,0.07094834357700527,3,0.05817764173314432,3,0.019156052765791423,4,0.18020879543893706,3,0.16885706273520865,1,0.057468158442799636
A1,tile_13,23,986.0,5,0.015930997229157164,3,0.0095585983374943,2,0.006372398891662866,3,0.038942441495388565,2,0.030091887313502312,2,0.030091887313502312
A1,tile_13,24,823.0,10,0.10518630728908718,8,0.033506928531604384,5,0.02205519346384086,2,0.0665897216426066,1,0.05132073996857913,0,0.0
A1,tile_13,25,1085.0,9,0.02831133164525364,7,0.022520377445088124,2,0.005790954200165517,6,0.10745436848583309,6,0.10745436848583309,3,0.058231265863515264
A1,tile_13,26,512.0,2,0.030679615757712823,1,0.02454369260617026,1,0.006135923151542565,2,0.07908524572849274,1,0.06817693263292313,1,0.06817693263292313
A1,tile_13,27,615.0,5,0.025541403687721894,2,0.010216561475088757,1,0.005108280737544379,2,0.12770702082936355,1,0.04597452675423971,1,0.04597452675423971
A1,tile_13,28,1469.0,13,0.031128404630531948,8,0.01877209134207652,6,0.014494905972995794,9,0.14209763414604962,5,0.10431581293343686,2,0.05797962788581199
A1,tile_13,29,967.0,10,0.040790528536785775,8,0.028517272162885632,7,0.02274162210457968,4,0.10035191943258386,2,0.06966878265728009,2,0.06966878265728009
A1,tile_13,30,1479.0,7,0.014868930747213354,3,0.006372398891662866,3,0.006372398891662866,5,0.0830772043967102,4,0.04909107860799897,3,0.04059454587120072
A1,tile_13,31,1463.0,24,0.05869459958859948,16,0.03984552085892729,11,0.027438532328003817,7,0.09066646260426457,1,0.023859596382813836,1,0.023859596382813836
A1,tile_13,32,1173.0,3,0.022021204543491962,2,0.0074395961295580975,1,0.0047613415229171814,4,0.0871920638478727,2,0.061897440436347775,1,0.019045368789711876
A1,tile_13,33,1735.0,20,0.03621432453705815,12,0.02172859472223488,6,0.01086429736111744,10,0.100796552762518,8,0.07947033269261077,4,0.04748100698509546
A1,tile_13,34,1099.0,9,0.025727328373346806,5,0.014292960207414891,5,0.014292960207414891,5,0.12291945925184117,4,0.11497892565462565,4,0.11497892565462565
A1,tile_13,35,102.0,4,0.14715521144265917,1,0.05475542751354759,0,0.0,0,0.0,0,0.0,0,0.0
